"date","user_id","is_new_user"
"2020-06-18",769647424,FALSE
"2020-06-19",769647424,FALSE
"2020-09-13",781816219,FALSE
"2020-07-01",782707800,FALSE
"2020-08-07",782707800,FALSE
"2020-08-23",782707800,FALSE
"2020-09-19",788631036,FALSE
"2020-07-19",798410262,FALSE
"2020-06-28",830684646,FALSE
"2020-08-17",830684646,FALSE
"2020-08-20",840257775,FALSE
"2020-09-07",840257775,FALSE
"2020-06-21",869676638,FALSE
"2020-06-24",869676638,FALSE
"2020-08-09",869676638,FALSE
"2020-07-24",905414226,TRUE
"2020-07-25",905414226,FALSE
"2020-07-26",905414226,FALSE
"2020-09-01",905414226,FALSE
"2020-09-02",905414226,FALSE
"2020-06-30",914377094,FALSE
"2020-07-13",914377094,FALSE
"2020-07-14",914377094,FALSE
"2020-08-21",914377094,FALSE
"2020-08-30",914377094,FALSE
"2020-09-05",914377094,FALSE
"2020-09-12",914377094,FALSE
"2020-09-14",914377094,FALSE
"2020-08-16",935392248,FALSE
"2020-07-27",966680276,FALSE
"2020-08-01",966680276,FALSE
"2020-07-22",974186753,FALSE
"2020-07-25",977101201,FALSE
"2020-08-25",977101201,FALSE
"2020-08-26",977101201,FALSE
"2020-08-27",977101201,FALSE
"2020-08-28",977101201,FALSE
"2020-06-11",1008849690,TRUE
"2020-06-20",1029005853,FALSE
"2020-08-08",1029309615,FALSE
"2020-06-23",1030343620,FALSE
"2020-06-28",1030343620,FALSE
"2020-07-27",1030343620,FALSE
"2020-07-31",1030343620,FALSE
"2020-08-20",1030343620,FALSE
"2020-08-25",1030343620,FALSE
"2020-08-26",1030343620,FALSE
"2020-07-24",1030583366,FALSE
"2020-08-16",1030583366,FALSE
"2020-08-17",1030583366,FALSE
"2020-06-22",1043481358,FALSE
"2020-06-29",1043481358,FALSE
"2020-07-02",1043481358,FALSE
"2020-08-30",1043481358,FALSE
"2020-09-19",1053023514,TRUE
"2020-09-20",1053023514,FALSE
"2020-06-20",1068302902,FALSE
"2020-07-25",1068302902,FALSE
"2020-07-28",1068302902,FALSE
"2020-07-24",1074277613,TRUE
"2020-07-06",1120458794,FALSE
"2020-07-12",1120458794,FALSE
"2020-07-25",1120458794,FALSE
"2020-09-01",1132238404,FALSE
"2020-09-16",1132238404,FALSE
"2020-06-14",1155659298,FALSE
"2020-06-18",1155659298,FALSE
"2020-06-28",1155659298,FALSE
"2020-09-15",1155659298,FALSE
"2020-09-16",1155659298,FALSE
"2020-09-17",1155659298,FALSE
"2020-09-20",1155659298,FALSE
"2020-07-01",1176816185,TRUE
"2020-09-09",1241620109,FALSE
"2020-07-12",1250565689,FALSE
"2020-08-16",1250565689,FALSE
"2020-09-20",1250565689,FALSE
"2020-06-03",1320892841,TRUE
"2020-06-05",1320892841,FALSE
"2020-06-11",1320892841,FALSE
"2020-09-02",1329111982,FALSE
"2020-06-28",1350354516,TRUE
"2020-08-22",1375944049,FALSE
"2020-06-15",1407483140,FALSE
"2020-07-06",1407776090,FALSE
"2020-08-19",1407776090,FALSE
"2020-09-10",1412491106,FALSE
"2020-09-14",1412491106,FALSE
"2020-09-16",1412491106,FALSE
"2020-06-14",1479409960,FALSE
"2020-06-18",1479409960,FALSE
"2020-07-16",1479409960,FALSE
"2020-08-09",1479409960,FALSE
"2020-08-01",1498598250,TRUE
"2020-06-02",1528245710,FALSE
"2020-06-15",1528245710,FALSE
"2020-07-05",1529247411,TRUE
"2020-06-24",1558593084,FALSE
"2020-07-05",1558593084,FALSE
"2020-07-16",1562349423,TRUE
"2020-06-30",1563693581,FALSE
"2020-07-18",1586087206,FALSE
"2020-08-01",1599574001,FALSE
"2020-06-26",1617265693,TRUE
"2020-07-14",1631988305,FALSE
"2020-07-15",1631988305,FALSE
